"idcasilla","entidad","estado","id_municipio","municipio","casilla","dia","Opcion1_Actual_mas_Toluca_y_StLucia","Opcion2_continuar_construccion_en_texcoco","nulos","total"
1503406,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 06",27,443,404,8,855
1503407,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 07",27,215,158,5,378
1503408,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 08",27,126,117,3,246
1503409,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 09",27,362,486,54,902
1503410,15,"MEXICO",34,"ECATEPEC DE MORELOS","ECATEPEC DE MORELOS 10",27,111,424,2,537
1503601,15,"MEXICO",36,"HUEHUETOCA","HUEHUETOCA 01",27,437,109,4,550
1503801,15,"MEXICO",38,"HUIXQUILUCAN","HUIXQUILUCAN 01",27,187,78,0,265
1503802,15,"MEXICO",38,"HUIXQUILUCAN","HUIXQUILUCAN 02",27,90,69,2,161
1504001,15,"MEXICO",40,"IXTAPALUCA","IXTAPALUCA 01",27,111,21,1,133
1504002,15,"MEXICO",40,"IXTAPALUCA","IXTAPALUCA 02",27,240,76,1,317
1504003,15,"MEXICO",40,"IXTAPALUCA","IXTAPALUCA 03",27,122,40,3,165
1504004,15,"MEXICO",40,"IXTAPALUCA","IXTAPALUCA 04",27,136,57,2,195
1504005,15,"MEXICO",40,"IXTAPALUCA","IXTAPALUCA 05",27,53,22,0,75
1504301,15,"MEXICO",43,"IXTLAHUACA","IXTLAHUACA 01",27,270,41,0,311
1504601,15,"MEXICO",46,"JILOTEPEC","JILOTEPEC 01",27,268,81,2,351
1504801,15,"MEXICO",48,"JIQUIPILCO","JIQUIPILCO 01",27,28,16,0,44
1504901,15,"MEXICO",49,"JOCOTITLAN","JOCOTITLAN 01",27,62,89,3,154
1505201,15,"MEXICO",52,"LERMA","LERMA 01",27,191,52,2,245
1505401,15,"MEXICO",54,"MELCHOR OCAMPO","MELCHOR OCAMPO 01",27,112,21,1,134
1505501,15,"MEXICO",55,"METEPEC","METEPEC 01",27,59,203,85,347
1505502,15,"MEXICO",55,"METEPEC","METEPEC 02",27,96,221,126,443
1505801,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 01",27,131,36,1,168
1505802,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 02",27,84,53,0,137
1505803,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 03",27,59,17,0,76
1505804,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 04",27,41,17,0,58
1505805,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 05",27,134,37,0,171
1505806,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 06",27,178,80,1,259
1505807,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 07",27,59,30,2,91
1505808,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 08",27,49,20,0,69
1505809,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 09",27,14,12,0,26
1505810,15,"MEXICO",58,"NAUCALPAN DE JUAREZ","NAUCALPAN DE JUAREZ 10",27,296,337,4,637
1506001,15,"MEXICO",60,"NEZAHUALCOYOTL","NEZAHUALCOYOTL 01",27,220,110,0,330
1506002,15,"MEXICO",60,"NEZAHUALCOYOTL","NEZAHUALCOYOTL 02",27,153,61,1,215
1506003,15,"MEXICO",60,"NEZAHUALCOYOTL","NEZAHUALCOYOTL 03",27,311,97,1,409
1506004,15,"MEXICO",60,"NEZAHUALCOYOTL","NEZAHUALCOYOTL 04",27,169,52,0,221
1506005,15,"MEXICO",60,"NEZAHUALCOYOTL","NEZAHUALCOYOTL 05",27,204,67,4,275
1506006,15,"MEXICO",60,"NEZAHUALCOYOTL","NEZAHUALCOYOTL 06",27,195,79,1,275
1506007,15,"MEXICO",60,"NEZAHUALCOYOTL","NEZAHUALCOYOTL 07",27,372,108,2,482
1506008,15,"MEXICO",60,"NEZAHUALCOYOTL","NEZAHUALCOYOTL 08",27,141,61,2,204
1506009,15,"MEXICO",60,"NEZAHUALCOYOTL","NEZAHUALCOYOTL 09",27,173,100,2,275
1506010,15,"MEXICO",60,"NEZAHUALCOYOTL","NEZAHUALCOYOTL 10",27,264,129,2,395
1506101,15,"MEXICO",61,"NICOLAS ROMERO","NICOLAS ROMERO 01",27,249,68,1,318
1506102,15,"MEXICO",61,"NICOLAS ROMERO","NICOLAS ROMERO 02",27,180,90,1,271
1506103,15,"MEXICO",61,"NICOLAS ROMERO","NICOLAS ROMERO 03",27,139,34,0,173
1506104,15,"MEXICO",61,"NICOLAS ROMERO","NICOLAS ROMERO 04",27,30,13,0,43
1506201,15,"MEXICO",62,"NOPALTEPEC","NOPALTEPEC 01",27,30,14,0,44
1506301,15,"MEXICO",63,"OCOYOACAC","OCOYOACAC 01",27,135,21,1,157
1506601,15,"MEXICO",66,"OTUMBA","OTUMBA 01",27,140,97,16,253
1506801,15,"MEXICO",68,"OTZOLOTEPEC","OTZOLOTEPEC 01",27,127,20,0,147
1507001,15,"MEXICO",70,"PAPALOTLA","PAPALOTLA 01",27,111,46,1,158
1507101,15,"MEXICO",71,"LA PAZ","LA PAZ 01",27,469,197,5,671
1507102,15,"MEXICO",71,"LA PAZ","LA PAZ 02",27,121,47,0,168
1507103,15,"MEXICO",71,"LA PAZ","LA PAZ 03",27,108,59,0,167
1507501,15,"MEXICO",75,"SAN FELIPE DEL PROGRESO","SAN FELIPE DEL PROGRESO 01",27,85,28,0,113
1507601,15,"MEXICO",76,"SAN MARTIN DE LAS PIRAMIDES","SAN MARTIN DE LAS PIRAMIDES 01",27,127,44,1,172
1507701,15,"MEXICO",77,"SAN MATEO ATENCO","SAN MATEO ATENCO 01",27,135,45,2,182
1508201,15,"MEXICO",82,"TECAMAC","TECAMAC 01",27,296,124,12,432
1508202,15,"MEXICO",82,"TECAMAC","TECAMAC 02",27,223,44,2,269
1508203,15,"MEXICO",82,"TECAMAC","TECAMAC 03",27,314,102,3,419
1508204,15,"MEXICO",82,"TECAMAC","TECAMAC 04",27,244,133,3,380
1508301,15,"MEXICO",83,"TEJUPILCO","TEJUPILCO 01",27,106,312,13,431
1508501,15,"MEXICO",85,"TEMASCALAPA","TEMASCALAPA 01",27,132,18,1,151
1508601,15,"MEXICO",86,"TEMASCALCINGO","TEMASCALCINGO 01",27,120,61,0,181
1508801,15,"MEXICO",88,"TEMOAYA","TEMOAYA 01",27,42,28,0,70
1508901,15,"MEXICO",89,"TENANCINGO","TENANCINGO 01",27,145,38,1,184
1509101,15,"MEXICO",91,"TENANGO DEL VALLE","TENANGO DEL VALLE 01",27,106,32,1,139
1509201,15,"MEXICO",92,"TEOLOYUCAN","TEOLOYUCAN 01",27,218,56,2,276
1509301,15,"MEXICO",93,"TEOTIHUACAN","TEOTIHUACAN 01",27,213,97,2,312
1509401,15,"MEXICO",94,"TEPETLAOXTOC","TEPETLAOXTOC 01",27,103,63,0,166
1509601,15,"MEXICO",96,"TEPOTZOTLAN","TEPOTZOTLAN 01",27,200,93,0,293
1510001,15,"MEXICO",100,"TEXCOCO","TEXCOCO 01",27,151,335,0,486
1510002,15,"MEXICO",100,"TEXCOCO","TEXCOCO 02",27,101,444,3,548
1510003,15,"MEXICO",100,"TEXCOCO","TEXCOCO 03",27,756,474,8,1238
1510101,15,"MEXICO",101,"TEZOYUCA","TEZOYUCA 01",27,146,209,0,355
1510201,15,"MEXICO",102,"TIANGUISTENCO","TIANGUISTENCO 01",27,144,44,0,188
1510401,15,"MEXICO",104,"TLALMANALCO","TLALMANALCO 01",27,143,61,1,205
1510501,15,"MEXICO",105,"TLALNEPANTLA DE BAZ","TLALNEPANTLA DE BAZ 01",27,372,162,2,536
1510502,15,"MEXICO",105,"TLALNEPANTLA DE BAZ","TLALNEPANTLA DE BAZ 02",27,143,59,1,203
1510503,15,"MEXICO",105,"TLALNEPANTLA DE BAZ","TLALNEPANTLA DE BAZ 03",27,155,42,0,197
1510504,15,"MEXICO",105,"TLALNEPANTLA DE BAZ","TLALNEPANTLA DE BAZ 04",27,95,23,0,118
1510505,15,"MEXICO",105,"TLALNEPANTLA DE BAZ","TLALNEPANTLA DE BAZ 05",27,338,5,0,343
1510506,15,"MEXICO",105,"TLALNEPANTLA DE BAZ","TLALNEPANTLA DE BAZ 06",27,160,173,3,336
1510507,15,"MEXICO",105,"TLALNEPANTLA DE BAZ","TLALNEPANTLA DE BAZ 07",27,134,172,1,307
1510508,15,"MEXICO",105,"TLALNEPANTLA DE BAZ","TLALNEPANTLA DE BAZ 08",27,132,37,0,169
1510509,15,"MEXICO",105,"TLALNEPANTLA DE BAZ","TLALNEPANTLA DE BAZ 09",27,66,28,0,94
1510701,15,"MEXICO",107,"TOLUCA","TOLUCA 01",27,266,624,6,896
1510702,15,"MEXICO",107,"TOLUCA","TOLUCA 02",27,40,8,0,48
1510703,15,"MEXICO",107,"TOLUCA","TOLUCA 03",27,38,9,0,47
1510704,15,"MEXICO",107,"TOLUCA","TOLUCA 04",27,111,77,2,190
1510705,15,"MEXICO",107,"TOLUCA","TOLUCA 05",27,33,7,0,40
1510706,15,"MEXICO",107,"TOLUCA","TOLUCA 06",27,97,37,0,134
1510707,15,"MEXICO",107,"TOLUCA","TOLUCA 07",27,16,5,0,21
1510708,15,"MEXICO",107,"TOLUCA","TOLUCA 08",27,80,28,0,108
1510709,15,"MEXICO",107,"TOLUCA","TOLUCA 09",27,9,2,0,11
1510710,15,"MEXICO",107,"TOLUCA","TOLUCA 10",27,66,14,0,80
1510901,15,"MEXICO",109,"TULTEPEC","TULTEPEC 01",27,181,55,0,236
1511001,15,"MEXICO",110,"TULTITLAN","TULTITLAN 01",27,175,88,1,264
1511002,15,"MEXICO",110,"TULTITLAN","TULTITLAN 02",27,150,41,0,191
1511003,15,"MEXICO",110,"TULTITLAN","TULTITLAN 03",27,125,39,0,164
1511004,15,"MEXICO",110,"TULTITLAN","TULTITLAN 04",27,98,32,0,130
1511005,15,"MEXICO",110,"TULTITLAN","TULTITLAN 05",27,291,104,3,398
1511101,15,"MEXICO",111,"VALLE DE BRAVO","VALLE DE BRAVO 01",27,144,120,2,266
1511401,15,"MEXICO",114,"VILLA GUERRERO","VILLA GUERRERO 01",27,40,15,0,55
1511501,15,"MEXICO",115,"VILLA VICTORIA","VILLA VICTORIA 01",27,18,27,1,46
1511601,15,"MEXICO",116,"XONACATLAN","XONACATLAN 01",27,100,28,0,128
1511901,15,"MEXICO",119,"ZINACANTEPEC","ZINACANTEPEC 01",27,130,82,2,214
1512101,15,"MEXICO",121,"ZUMPANGO","ZUMPANGO 01",27,626,90,0,716
1512102,15,"MEXICO",121,"ZUMPANGO","ZUMPANGO 02",27,412,16,1,429
1512201,15,"MEXICO",122,"VALLE DE CHALCO SOLIDARIDAD","VALLE DE CHALCO SOLIDARIDAD 01",27,274,89,4,367
1512202,15,"MEXICO",122,"VALLE DE CHALCO SOLIDARIDAD","VALLE DE CHALCO SOLIDARIDAD 02",27,275,80,7,362
1512203,15,"MEXICO",122,"VALLE DE CHALCO SOLIDARIDAD","VALLE DE CHALCO SOLIDARIDAD 03",27,113,28,0,141
1512204,15,"MEXICO",122,"VALLE DE CHALCO SOLIDARIDAD","VALLE DE CHALCO SOLIDARIDAD 04",27,60,11,5,76
1512401,15,"MEXICO",124,"SAN JOSE DEL RINCON","SAN JOSE DEL RINCON 01",27,18,20,0,38
1600601,16,"MICHOACAN",6,"APATZINGAN","APATZINGAN 01",27,157,43,0,200
1603401,16,"MICHOACAN",34,"HIDALGO","HIDALGO 01",27,105,52,1,158
1604301,16,"MICHOACAN",43,"JACONA","JACONA 01",27,36,8,0,44
1605001,16,"MICHOACAN",50,"LAZARO CARDENAS","LAZARO CARDENAS 01",27,297,34,1,332
1605002,16,"MICHOACAN",50,"LAZARO CARDENAS","LAZARO CARDENAS 02",27,62,9,0,71
1605201,16,"MICHOACAN",52,"MARAVATIO","MARAVATIO 01",27,373,32,1,406
1605401,16,"MICHOACAN",54,"MORELIA","MORELIA 01",27,204,48,0,252
1605402,16,"MICHOACAN",54,"MORELIA","MORELIA 02",27,365,110,0,475
1605403,16,"MICHOACAN",54,"MORELIA","MORELIA 03",27,356,189,2,547
1605404,16,"MICHOACAN",54,"MORELIA","MORELIA 04",27,145,40,0,185
1605405,16,"MICHOACAN",54,"MORELIA","MORELIA 05",27,155,61,0,216
1605406,16,"MICHOACAN",54,"MORELIA","MORELIA 06",27,200,140,0,340
1605407,16,"MICHOACAN",54,"MORELIA","MORELIA 07",27,110,27,0,137
1605408,16,"MICHOACAN",54,"MORELIA","MORELIA 08",27,188,53,1,242
1605409,16,"MICHOACAN",54,"MORELIA","MORELIA 09",27,99,62,0,161
1606701,16,"MICHOACAN",67,"PATZCUARO","PATZCUARO 01",27,173,115,0,288
1607001,16,"MICHOACAN",70,"LA PIEDAD","LA PIEDAD 01",27,115,27,1,143
1607201,16,"MICHOACAN",72,"PURUANDIRO","PURUANDIRO 01",27,56,15,0,71
1607601,16,"MICHOACAN",76,"LOS REYES","LOS REYES 01",27,63,31,0,94
1607701,16,"MICHOACAN",77,"SAHUAYO","SAHUAYO 01",27,44,31,0,75
1608301,16,"MICHOACAN",83,"TACAMBARO","TACAMBARO 01",27,155,34,0,189
1608901,16,"MICHOACAN",89,"TARIMBARO","TARIMBARO 01",27,36,10,0,46
1610301,16,"MICHOACAN",103,"URUAPAN","URUAPAN 01",27,252,55,1,308
1610302,16,"MICHOACAN",103,"URUAPAN","URUAPAN 02",27,107,53,0,160
1610303,16,"MICHOACAN",103,"URUAPAN","URUAPAN 03",27,66,22,2,90
1610801,16,"MICHOACAN",108,"ZACAPU","ZACAPU 01",27,181,57,2,240
1610901,16,"MICHOACAN",109,"ZAMORA","ZAMORA 01",27,280,70,0,350
1610902,16,"MICHOACAN",109,"ZAMORA","ZAMORA 02",27,124,66,0,190
1611101,16,"MICHOACAN",111,"ZINAPECUARO","ZINAPECUARO 01",27,40,13,1,54
1611301,16,"MICHOACAN",113,"ZITACUARO","ZITACUARO 01",27,168,57,0,225
1700401,17,"MORELOS",4,"AYALA","AYALA 01",27,56,14,1,71
1700601,17,"MORELOS",6,"CUAUTLA","CUAUTLA 01",27,427,100,2,529
1700602,17,"MORELOS",6,"CUAUTLA","CUAUTLA 02",27,108,32,0,140
1700701,17,"MORELOS",7,"CUERNAVACA","CUERNAVACA 01",27,206,77,3,286
1700702,17,"MORELOS",7,"CUERNAVACA","CUERNAVACA 02",27,125,28,0,153
1700703,17,"MORELOS",7,"CUERNAVACA","CUERNAVACA 03",27,693,265,4,962
1700704,17,"MORELOS",7,"CUERNAVACA","CUERNAVACA 04",27,93,82,5,180
1700705,17,"MORELOS",7,"CUERNAVACA","CUERNAVACA 05",27,44,18,2,64
1700801,17,"MORELOS",8,"EMILIANO ZAPATA","EMILIANO ZAPATA 01",27,21,17,0,38
1701101,17,"MORELOS",11,"JIUTEPEC","JIUTEPEC 01",27,118,56,1,175
1701102,17,"MORELOS",11,"JIUTEPEC","JIUTEPEC 02",27,91,24,1,116
1701201,17,"MORELOS",12,"JOJUTLA","JOJUTLA 01",27,221,45,1,267
1701701,17,"MORELOS",17,"PUENTE DE IXTLA","PUENTE DE IXTLA 01",27,78,15,1,94
1701801,17,"MORELOS",18,"TEMIXCO","TEMIXCO 01",27,70,21,0,91
1702401,17,"MORELOS",24,"TLALTIZAPAN","TLALTIZAPAN 01",27,189,24,1,214
1702801,17,"MORELOS",28,"XOCHITEPEC","XOCHITEPEC 01",27,126,54,1,181
1702901,17,"MORELOS",29,"YAUTEPEC","YAUTEPEC 01",27,212,65,0,277
1703001,17,"MORELOS",30,"YECAPIXTLA","YECAPIXTLA 01",27,120,40,0,160
1800401,18,"NAYARIT",4,"BAHIA DE BANDERAS","BAHIA DE BANDERAS 01",27,122,20,0,142
1801501,18,"NAYARIT",15,"SANTIAGO IXCUINTLA","SANTIAGO IXCUINTLA 01",27,40,12,0,52
1801701,18,"NAYARIT",17,"TEPIC","TEPIC 01",27,53,17,0,70
1801702,18,"NAYARIT",17,"TEPIC","TEPIC 02",27,96,22,0,118
1801703,18,"NAYARIT",17,"TEPIC","TEPIC 03",27,87,35,0,122
1801704,18,"NAYARIT",17,"TEPIC","TEPIC 04",27,422,77,0,499
1900601,19,"NUEVO LEON",6,"APODACA","APODACA 01",27,47,17,0,64
1900602,19,"NUEVO LEON",6,"APODACA","APODACA 02",27,40,23,1,64
1900603,19,"NUEVO LEON",6,"APODACA","APODACA 03",27,97,48,1,146
1900604,19,"NUEVO LEON",6,"APODACA","APODACA 04",27,28,5,0,33
1900605,19,"NUEVO LEON",6,"APODACA","APODACA 05",27,23,20,1,44
1900606,19,"NUEVO LEON",6,"APODACA","APODACA 06",27,11,9,0,20
1900901,19,"NUEVO LEON",9,"CADEREYTA JIMENEZ","CADEREYTA JIMENEZ 01",27,133,40,1,174
1901801,19,"NUEVO LEON",18,"GARCIA","GARCIA 01",27,21,9,0,30
1901901,19,"NUEVO LEON",19,"SAN PEDRO GARZA GARCIA","SAN PEDRO GARZA GARCIA 01",27,41,124,0,165
1902101,19,"NUEVO LEON",21,"GRAL. ESCOBEDO","GRAL. ESCOBEDO 01",27,14,49,0,63
1902102,19,"NUEVO LEON",21,"GRAL. ESCOBEDO","GRAL. ESCOBEDO 02",27,97,60,0,157
1902103,19,"NUEVO LEON",21,"GRAL. ESCOBEDO","GRAL. ESCOBEDO 03",27,54,28,0,82
1902104,19,"NUEVO LEON",21,"GRAL. ESCOBEDO","GRAL. ESCOBEDO 04",27,37,36,0,73
1902601,19,"NUEVO LEON",26,"GUADALUPE","GUADALUPE 01",27,89,49,0,138
1902602,19,"NUEVO LEON",26,"GUADALUPE","GUADALUPE 02",27,88,58,1,147
1902603,19,"NUEVO LEON",26,"GUADALUPE","GUADALUPE 03",27,40,29,0,69
1902604,19,"NUEVO LEON",26,"GUADALUPE","GUADALUPE 04",27,56,19,0,75
1902605,19,"NUEVO LEON",26,"GUADALUPE","GUADALUPE 05",27,54,128,1,183
1902606,19,"NUEVO LEON",26,"GUADALUPE","GUADALUPE 06",27,46,18,0,64
1902607,19,"NUEVO LEON",26,"GUADALUPE","GUADALUPE 07",27,15,5,0,20
1902608,19,"NUEVO LEON",26,"GUADALUPE","GUADALUPE 08",27,36,17,0,53
1902609,19,"NUEVO LEON",26,"GUADALUPE","GUADALUPE 09",27,49,8,0,57
1903201,19,"NUEVO LEON",32,"JUAREZ","JUAREZ 01",27,72,8,0,80
1903202,19,"NUEVO LEON",32,"JUAREZ","JUAREZ 02",27,22,2,0,24
1904001,19,"NUEVO LEON",40,"MONTERREY","MONTERREY 01",27,235,164,0,399
1904002,19,"NUEVO LEON",40,"MONTERREY","MONTERREY 02",27,14,20,0,34
1904003,19,"NUEVO LEON",40,"MONTERREY","MONTERREY 03",27,39,51,1,91
1904004,19,"NUEVO LEON",40,"MONTERREY","MONTERREY 04",27,104,99,0,203
1904005,19,"NUEVO LEON",40,"MONTERREY","MONTERREY 05",27,77,60,0,137
1904006,19,"NUEVO LEON",40,"MONTERREY","MONTERREY 06",27,133,65,4,202
1904007,19,"NUEVO LEON",40,"MONTERREY","MONTERREY 07",27,159,141,1,301
1904008,19,"NUEVO LEON",40,"MONTERREY","MONTERREY 08",27,164,415,0,579
1904009,19,"NUEVO LEON",40,"MONTERREY","MONTERREY 09",27,87,60,0,147
1904010,19,"NUEVO LEON",40,"MONTERREY","MONTERREY 10",27,46,20,0,66
1904701,19,"NUEVO LEON",47,"SAN NICOLAS DE LOS GARZA","SAN NICOLAS DE LOS GARZA 01",27,114,64,1,179
1904702,19,"NUEVO LEON",47,"SAN NICOLAS DE LOS GARZA","SAN NICOLAS DE LOS GARZA 02",27,80,61,0,141
1904703,19,"NUEVO LEON",47,"SAN NICOLAS DE LOS GARZA","SAN NICOLAS DE LOS GARZA 03",27,97,1152,1,1250
1904704,19,"NUEVO LEON",47,"SAN NICOLAS DE LOS GARZA","SAN NICOLAS DE LOS GARZA 04",27,62,53,0,115
1904705,19,"NUEVO LEON",47,"SAN NICOLAS DE LOS GARZA","SAN NICOLAS DE LOS GARZA 05",27,61,53,0,114
1904706,19,"NUEVO LEON",47,"SAN NICOLAS DE LOS GARZA","SAN NICOLAS DE LOS GARZA 06",27,38,46,0,84
1904801,19,"NUEVO LEON",48,"SANTA CATARINA","SANTA CATARINA 01",27,65,49,0,114
1904802,19,"NUEVO LEON",48,"SANTA CATARINA","SANTA CATARINA 02",27,24,30,0,54
1904803,19,"NUEVO LEON",48,"SANTA CATARINA","SANTA CATARINA 03",27,38,5,0,43
2000201,20,"OAXACA",2,"ACATLAN DE PEREZ FIGUEROA","ACATLAN DE PEREZ FIGUEROA 01",27,41,9,1,51
2002801,20,"OAXACA",28,"HEROICA CIUDAD DE EJUTLA DE CRESPO","HEROICA CIUDAD DE EJUTLA DE CRESPO 01",27,17,3,0,20
2003701,20,"OAXACA",37,"HEROICA CIUDAD DE HUAJUAPAN DE LEON","HEROICA CIUDAD DE HUAJUAPAN DE LEON 01",27,202,47,0,249
2003901,20,"OAXACA",39,"HUAUTLA DE JIMENEZ","HUAUTLA DE JIMENEZ 01",27,64,14,0,78
2004101,20,"OAXACA",41,"CIUDAD IXTEPEC","CIUDAD IXTEPEC 01",27,160,19,4,183
2004301,20,"OAXACA",43,"JUCHITAN DE ZARAGOZA","JUCHITAN DE ZARAGOZA 01",27,345,31,3,379
2004401,20,"OAXACA",44,"LOMA BONITA","LOMA BONITA 01",27,79,10,0,89
2005701,20,"OAXACA",57,"MATIAS ROMERO AVENDAÑO","MATIAS ROMERO AVENDAÑO 01",27,97,15,0,112
2005901,20,"OAXACA",59,"MIAHUATLAN DE PORFIRIO DIAZ","MIAHUATLAN DE PORFIRIO DIAZ 01",27,150,24,0,174
2006601,20,"OAXACA",66,"OAXACA DE JUAREZ","OAXACA DE JUAREZ 01",27,125,26,0,151
2006602,20,"OAXACA",66,"OAXACA DE JUAREZ","OAXACA DE JUAREZ 02",27,444,106,4,554
2006603,20,"OAXACA",66,"OAXACA DE JUAREZ","OAXACA DE JUAREZ 03",27,967,174,2,1143
2006701,20,"OAXACA",67,"OCOTLAN DE MORELOS","OCOTLAN DE MORELOS 01",27,75,10,0,85
2007101,20,"OAXACA",71,"PUTLA VILLA DE GUERRERO","PUTLA VILLA DE GUERRERO 01",27,492,3,0,495
2007601,20,"OAXACA",76,"SALINA CRUZ","SALINA CRUZ 01",27,294,23,0,317
2008201,20,"OAXACA",82,"SAN AGUSTIN LOXICHA","SAN AGUSTIN LOXICHA 01",27,23,0,0,23
2010401,20,"OAXACA",104,"SAN ANTONIO DE LA CAL","SAN ANTONIO DE LA CAL 01",27,19,0,0,19
2013101,20,"OAXACA",131,"SAN FELIPE JALAPA DE DIAZ","SAN FELIPE JALAPA DE DIAZ 01",27,29,1,0,30
2018201,20,"OAXACA",182,"SAN JUAN BAUTISTA TUXTEPEC","SAN JUAN BAUTISTA TUXTEPEC 01",27,175,22,0,197
2018301,20,"OAXACA",183,"SAN JUAN BAUTISTA VALLE NACIONAL","SAN JUAN BAUTISTA VALLE NACIONAL 01",27,39,4,1,44
2019201,20,"OAXACA",192,"SAN JUAN COTZOCON","SAN JUAN COTZOCON 01",27,59,6,1,66
2019901,20,"OAXACA",199,"SAN JUAN GUICHICOVI","SAN JUAN GUICHICOVI 01",27,11,0,0,11
2023201,20,"OAXACA",232,"SAN LUCAS OJITLAN","SAN LUCAS OJITLAN 01",27,72,23,3,98
2027601,20,"OAXACA",276,"SAN MIGUEL SOYALTEPEC","SAN MIGUEL SOYALTEPEC 01",27,50,1,0,51
2031601,20,"OAXACA",316,"SAN PEDRO MIXTEPEC -DTO. 22 -","SAN PEDRO MIXTEPEC -DTO. 22 - 01",27,117,9,1,127
2032201,20,"OAXACA",322,"SAN PEDRO POCHUTLA","SAN PEDRO POCHUTLA 01",27,166,20,0,186
2033201,20,"OAXACA",332,"VILLA DE TUTUTEPEC DE MELCHOR OCAMPO","VILLA DE TUTUTEPEC DE MELCHOR OCAMPO 01",27,184,2,0,186
2038601,20,"OAXACA",386,"SANTA CRUZ XOXOCOTLAN","SANTA CRUZ XOXOCOTLAN 01",27,178,15,1,194
2039201,20,"OAXACA",392,"SANTA LUCIA DEL CAMINO","SANTA LUCIA DEL CAMINO 01",27,248,34,1,283
2040001,20,"OAXACA",400,"SANTA MARIA ATZOMPA","SANTA MARIA ATZOMPA 01",27,102,17,0,119
2040601,20,"OAXACA",406,"SANTA MARIA COLOTEPEC","SANTA MARIA COLOTEPEC 01",27,50,0,0,50
2041401,20,"OAXACA",414,"SANTA MARIA HUATULCO","SANTA MARIA HUATULCO 01",27,122,12,0,134
2044001,20,"OAXACA",440,"SANTA MARIA TONAMECA","SANTA MARIA TONAMECA 01",27,18,0,0,18
2047001,20,"OAXACA",470,"SANTIAGO JUXTLAHUACA","SANTIAGO JUXTLAHUACA 01",27,51,10,0,61
2048401,20,"OAXACA",484,"SANTIAGO PINOTEPA NACIONAL","SANTIAGO PINOTEPA NACIONAL 01",27,160,16,1,177
2051501,20,"OAXACA",515,"SANTO DOMINGO TEHUANTEPEC","SANTO DOMINGO TEHUANTEPEC 01",27,226,11,0,237
2055001,20,"OAXACA",550,"TLACOLULA DE MATAMOROS","TLACOLULA DE MATAMOROS 01",27,68,18,1,87
2055301,20,"OAXACA",553,"HEROICA CIUDAD DE TLAXIACO","HEROICA CIUDAD DE TLAXIACO 01",27,248,29,1,278
2056601,20,"OAXACA",566,"VILLA DE ZAACHILA","VILLA DE ZAACHILA 01",27,155,34,1,190
2057001,20,"OAXACA",570,"ZIMATLAN DE ALVAREZ","ZIMATLAN DE ALVAREZ 01",27,91,5,0,96
2100101,21,"PUEBLA",1,"ACAJETE","ACAJETE 01",27,81,9,1,91
2100401,21,"PUEBLA",4,"ACATZINGO","ACATZINGO 01",27,98,23,1,122
2101001,21,"PUEBLA",10,"AJALPAN","AJALPAN 01",27,87,7,0,94
2101501,21,"PUEBLA",15,"AMOZOC","AMOZOC 01",27,32,10,0,42
2101901,21,"PUEBLA",19,"ATLIXCO","ATLIXCO 01",27,320,114,3,437
2103501,21,"PUEBLA",35,"CORONANGO","CORONANGO 01",27,63,9,0,72
2104201,21,"PUEBLA",42,"CUAUTLANCINGO","CUAUTLANCINGO 01",27,169,60,1,230
2104401,21,"PUEBLA",44,"CUETZALAN DEL PROGRESO","CUETZALAN DEL PROGRESO 01",27,61,9,0,70
2104601,21,"PUEBLA",46,"CHALCHICOMULA DE SESMA","CHALCHICOMULA DE SESMA 01",27,80,15,0,95
2105401,21,"PUEBLA",54,"CHIGNAHUAPAN","CHIGNAHUAPAN 01",27,136,100,1,237
2107201,21,"PUEBLA",72,"HUAUCHINANGO","HUAUCHINANGO 01",27,153,17,3,173
2107601,21,"PUEBLA",76,"HUEJOTZINGO","HUEJOTZINGO 01",27,105,30,0,135
2108701,21,"PUEBLA",87,"IZUCAR DE MATAMOROS","IZUCAR DE MATAMOROS 01",27,320,35,2,357
2111501,21,"PUEBLA",115,"PUEBLA","PUEBLA 01",27,726,273,4,1003
2111502,21,"PUEBLA",115,"PUEBLA","PUEBLA 02",27,629,206,8,843
2111503,21,"PUEBLA",115,"PUEBLA","PUEBLA 03",27,195,49,0,244
2111504,21,"PUEBLA",115,"PUEBLA","PUEBLA 04",27,254,93,2,349
